Order ID,Order Date,Customer Name,Segment,Region,State,Category,Sub-Category,Product Name,Quantity,Discount,Sales,Profit
ORD-11055,2025-10-25,Customer 173,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,9,0.1,30197.45,-932.95
ORD-11056,2024-12-15,Customer 001,Consumer,South,Tamil Nadu,Furniture,Tables,Study Table,8,0.0,25247.6,-977.2
ORD-11057,2024-01-13,Customer 114,Corporate,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,4,0.0,2430.68,534.22
ORD-11058,2026-05-19,Customer 157,Home Office,North,Delhi,Office Supplies,Storage,Storage Box,3,0.15,10504.29,143.89
ORD-11059,2025-03-06,Customer 191,Home Office,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,3,0.0,9652.11,-279.84
ORD-11060,2026-04-22,Customer 151,Corporate,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,8,0.05,18652.6,2990.25
ORD-11061,2025-05-16,Customer 073,Corporate,East,Bihar,Office Supplies,Storage,Storage Box,2,0.1,4272.16,-113.9
ORD-11062,2024-04-18,Customer 011,Corporate,North,Haryana,Office Supplies,Paper,Notebook,1,0.2,2608.82,373.47
ORD-11063,2025-03-19,Customer 129,Consumer,South,Tamil Nadu,Furniture,Tables,Conference Table,1,0.05,4665.06,467.58
ORD-11064,2025-01-05,Customer 145,Corporate,East,Bihar,Furniture,Tables,Study Table,3,0.05,9444.9,1474.69
ORD-11065,2025-10-12,Customer 121,Home Office,West,Rajasthan,Technology,Laptops,Business Laptop,7,0.2,2431.69,228.94
ORD-11066,2026-07-01,Customer 090,Home Office,South,Telangana,Furniture,Bookcases,Metal Bookcase,3,0.15,8973.63,2367.87
ORD-11067,2026-04-28,Customer 174,Corporate,Central,Chhattisgarh,Technology,Phones,Smartphone,3,0.2,2964.84,-123.81
ORD-11068,2025-04-15,Customer 108,Consumer,East,West Bengal,Furniture,Chairs,Office Chair,3,0.1,9903.6,1902.41
ORD-11069,2025-12-25,Customer 216,Consumer,North,Haryana,Office Supplies,Paper,A4 Paper,2,0.05,4300.63,595.0
ORD-11070,2024-06-05,Customer 052,Consumer,South,Tamil Nadu,Technology,Accessories,Keyboard,7,0.2,4215.46,533.51
ORD-11071,2025-03-21,Customer 136,Consumer,East,Odisha,Office Supplies,Art,Pens,4,0.0,4343.36,331.24
ORD-11072,2024-06-29,Customer 093,Corporate,North,Haryana,Technology,Accessories,Mouse,2,0.0,2194.68,530.2
ORD-11073,2026-01-21,Customer 129,Corporate,Central,Madhya Pradesh,Office Supplies,Paper,Notebook,4,0.15,14207.82,3096.27
ORD-11074,2025-06-18,Customer 146,Consumer,East,Bihar,Furniture,Chairs,Office Chair,8,0.1,15802.63,3707.8
ORD-11075,2025-10-28,Customer 006,Consumer,South,Telangana,Office Supplies,Paper,A4 Paper,8,0.15,8362.71,958.31
ORD-11076,2024-10-03,Customer 020,Home Office,East,Odisha,Office Supplies,Art,Pens,2,0.0,8749.94,2349.55
ORD-11077,2025-09-22,Customer 029,Home Office,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,7,0.15,18631.59,3187.99
ORD-11078,2026-04-07,Customer 196,Consumer,West,Gujarat,Furniture,Chairs,Office Chair,6,0.0,12989.34,525.22
ORD-11079,2026-07-30,Customer 145,Home Office,South,Karnataka,Furniture,Bookcases,Metal Bookcase,1,0.0,1254.52,263.5
ORD-11080,2025-07-05,Customer 011,Consumer,North,Punjab,Technology,Laptops,Gaming Laptop,9,0.0,22013.82,382.67
ORD-11081,2026-03-04,Customer 015,Consumer,North,Punjab,Furniture,Chairs,Ergonomic Chair,7,0.0,17081.4,-1234.65
ORD-11082,2025-05-10,Customer 179,Consumer,South,Telangana,Furniture,Tables,Study Table,9,0.1,19947.47,3902.63
ORD-11083,2025-04-21,Customer 095,Corporate,West,Rajasthan,Office Supplies,Art,Markers,2,0.15,3818.15,1045.08
ORD-11084,2025-03-22,Customer 192,Home Office,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,4,0.0,2203.0,3.89
ORD-11085,2026-04-25,Customer 073,Consumer,Central,Madhya Pradesh,Technology,Accessories,Headphones,1,0.0,475.4,37.02
ORD-11086,2026-01-18,Customer 032,Home Office,East,Odisha,Furniture,Bookcases,Wooden Bookcase,5,0.1,3310.25,305.64
ORD-11087,2025-08-29,Customer 220,Consumer,North,Delhi,Office Supplies,Art,Markers,8,0.05,27023.7,6570.83
ORD-11088,2024-10-01,Customer 139,Home Office,West,Rajasthan,Office Supplies,Storage,Storage Box,4,0.05,10189.85,354.5
ORD-11089,2024-11-26,Customer 134,Consumer,North,Delhi,Office Supplies,Storage,Storage Box,5,0.0,2421.95,539.88
ORD-11090,2026-05-22,Customer 061,Home Office,East,Bihar,Furniture,Chairs,Office Chair,6,0.0,21912.36,-1470.05
ORD-11091,2024-09-08,Customer 099,Corporate,West,Rajasthan,Office Supplies,Paper,A4 Paper,8,0.05,31904.72,640.27
ORD-11092,2026-04-30,Customer 012,Consumer,North,Delhi,Office Supplies,Art,Pens,8,0.1,1384.99,80.99
ORD-11093,2026-08-15,Customer 196,Corporate,South,Tamil Nadu,Technology,Accessories,Keyboard,9,0.05,3044.4,-209.24
ORD-11094,2024-03-29,Customer 110,Home Office,North,Haryana,Office Supplies,Storage,File Cabinet,1,0.15,1505.04,114.79
ORD-11095,2024-10-12,Customer 197,Home Office,North,Delhi,Furniture,Tables,Conference Table,9,0.15,18139.37,3245.48
ORD-11096,2026-06-21,Customer 071,Consumer,East,West Bengal,Office Supplies,Storage,File Cabinet,3,0.05,12961.2,2694.01
ORD-11097,2025-04-06,Customer 065,Home Office,South,Telangana,Office Supplies,Storage,Storage Box,1,0.05,2960.37,49.58
ORD-11098,2024-09-06,Customer 113,Consumer,Central,Madhya Pradesh,Technology,Laptops,Business Laptop,5,0.1,19139.4,1657.1
ORD-11099,2026-02-07,Customer 157,Home Office,West,Maharashtra,Office Supplies,Storage,File Cabinet,7,0.0,2709.49,52.89
ORD-11100,2025-04-20,Customer 162,Consumer,East,West Bengal,Office Supplies,Paper,Notebook,5,0.1,6172.88,-211.11
ORD-11101,2025-08-06,Customer 113,Home Office,South,Telangana,Furniture,Chairs,Office Chair,2,0.0,6615.08,1100.74
ORD-11102,2025-09-16,Customer 005,Home Office,East,West Bengal,Furniture,Bookcases,Wooden Bookcase,1,0.05,4525.18,1226.78
ORD-11103,2025-11-15,Customer 131,Consumer,East,Bihar,Furniture,Chairs,Office Chair,6,0.15,3237.99,258.3
ORD-11104,2025-01-23,Customer 037,Consumer,South,Karnataka,Office Supplies,Art,Pens,7,0.1,2833.93,666.84
ORD-11105,2024-12-10,Customer 042,Corporate,East,Bihar,Office Supplies,Storage,Storage Box,6,0.05,13716.25,1973.63
ORD-11106,2024-01-30,Customer 200,Home Office,North,Punjab,Technology,Accessories,Headphones,2,0.05,5860.15,608.79
ORD-11107,2025-05-21,Customer 020,Consumer,Central,Chhattisgarh,Technology,Laptops,Gaming Laptop,3,0.2,4721.62,-244.39
ORD-11108,2026-05-21,Customer 135,Home Office,Central,Chhattisgarh,Furniture,Bookcases,Wooden Bookcase,9,0.15,30685.76,2762.9
ORD-11109,2024-11-28,Customer 081,Home Office,West,Gujarat,Office Supplies,Paper,Notebook,4,0.05,6500.09,20.28
ORD-11110,2024-07-05,Customer 093,Home Office,North,Haryana,Technology,Laptops,Business Laptop,6,0.15,2501.45,255.23
ORD-11111,2025-05-14,Customer 063,Corporate,West,Rajasthan,Technology,Laptops,Business Laptop,4,0.0,11559.12,2927.44
ORD-11112,2024-08-05,Customer 130,Consumer,Central,Madhya Pradesh,Furniture,Tables,Conference Table,6,0.0,9827.04,659.01
ORD-11113,2024-12-29,Customer 196,Home Office,Central,Chhattisgarh,Furniture,Chairs,Office Chair,8,0.0,1408.08,99.56
ORD-11114,2026-03-27,Customer 034,Home Office,West,Rajasthan,Technology,Phones,Smartphone,7,0.0,1520.82,420.32
ORD-11115,2024-09-21,Customer 031,Corporate,Central,Chhattisgarh,Office Supplies,Storage,File Cabinet,7,0.0,24604.65,4338.15
ORD-11116,2024-12-14,Customer 105,Home Office,East,Bihar,Furniture,Bookcases,Wooden Bookcase,1,0.05,438.32,114.83
ORD-11117,2024-10-13,Customer 210,Home Office,West,Rajasthan,Office Supplies,Storage,Storage Box,3,0.2,8865.29,1735.33
ORD-11118,2026-06-20,Customer 113,Consumer,North,Delhi,Technology,Accessories,Mouse,6,0.1,18371.56,1039.37
ORD-11119,2025-09-02,Customer 135,Home Office,Central,Chhattisgarh,Technology,Phones,Feature Phone,8,0.15,12046.0,1281.26
ORD-11120,2025-12-19,Customer 189,Home Office,Central,Chhattisgarh,Office Supplies,Storage,Storage Box,6,0.0,22864.62,-1484.0
ORD-11121,2026-06-20,Customer 071,Corporate,South,Tamil Nadu,Furniture,Tables,Conference Table,2,0.0,3603.98,-134.51
ORD-11122,2024-10-09,Customer 037,Consumer,West,Maharashtra,Technology,Laptops,Business Laptop,10,0.0,37920.0,6064.02
ORD-11123,2025-07-23,Customer 050,Consumer,South,Telangana,Furniture,Chairs,Office Chair,10,0.15,38440.82,4368.79
ORD-11124,2024-01-11,Customer 213,Corporate,West,Maharashtra,Office Supplies,Paper,Notebook,10,0.1,19708.74,2119.12
ORD-11125,2025-06-13,Customer 036,Corporate,East,West Bengal,Furniture,Bookcases,Wooden Bookcase,8,0.1,32079.67,471.58
ORD-11126,2024-07-14,Customer 117,Home Office,North,Punjab,Technology,Accessories,Headphones,2,0.15,2894.88,117.88
ORD-11127,2024-03-28,Customer 082,Consumer,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,1,0.2,1778.84,366.28
ORD-11128,2024-09-04,Customer 057,Home Office,Central,Madhya Pradesh,Furniture,Bookcases,Wooden Bookcase,4,0.1,2774.48,649.12
ORD-11129,2026-01-07,Customer 163,Consumer,South,Tamil Nadu,Office Supplies,Paper,Notebook,3,0.05,10529.18,-342.78
ORD-11130,2025-02-20,Customer 010,Corporate,Central,Madhya Pradesh,Technology,Laptops,Gaming Laptop,8,0.0,22663.28,3979.59
ORD-11131,2025-05-15,Customer 077,Consumer,East,Bihar,Office Supplies,Art,Markers,6,0.2,11869.15,3128.24
ORD-11132,2025-07-22,Customer 057,Consumer,East,Bihar,Office Supplies,Storage,Storage Box,10,0.1,16649.37,438.71
ORD-11133,2026-02-15,Customer 170,Consumer,East,Odisha,Office Supplies,Storage,File Cabinet,7,0.1,4205.31,1111.35
ORD-11134,2024-09-03,Customer 176,Consumer,East,Bihar,Office Supplies,Art,Markers,8,0.1,30359.45,4140.46
ORD-11135,2025-12-08,Customer 082,Corporate,North,Punjab,Office Supplies,Art,Markers,7,0.05,2646.3,37.52
ORD-11136,2025-05-02,Customer 163,Consumer,West,Gujarat,Office Supplies,Storage,Storage Box,1,0.2,1131.8,-1.33
ORD-11137,2025-10-23,Customer 158,Home Office,East,Odisha,Office Supplies,Paper,A4 Paper,9,0.2,7994.74,-322.08
ORD-11138,2025-12-29,Customer 086,Corporate,East,West Bengal,Furniture,Bookcases,Wooden Bookcase,1,0.0,4031.82,810.22
ORD-11139,2025-05-17,Customer 102,Home Office,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,6,0.0,16342.92,3623.78
ORD-11140,2025-04-03,Customer 004,Consumer,South,Tamil Nadu,Technology,Laptops,Business Laptop,7,0.2,6476.46,61.74
ORD-11141,2026-03-22,Customer 059,Home Office,North,Haryana,Technology,Accessories,Keyboard,8,0.05,2334.72,66.6
ORD-11142,2024-01-18,Customer 070,Consumer,South,Karnataka,Office Supplies,Art,Markers,7,0.0,23175.95,4973.25
ORD-11143,2024-04-05,Customer 039,Consumer,North,Delhi,Furniture,Bookcases,Metal Bookcase,1,0.15,146.4,20.17
ORD-11144,2024-10-28,Customer 071,Corporate,Central,Chhattisgarh,Technology,Accessories,Keyboard,6,0.2,10479.6,-749.97
ORD-11145,2024-08-14,Customer 105,Home Office,South,Karnataka,Office Supplies,Art,Pens,7,0.0,10689.49,0.12
ORD-11146,2025-02-18,Customer 096,Home Office,East,Odisha,Office Supplies,Art,Markers,7,0.1,1161.34,211.27
ORD-11147,2025-12-09,Customer 145,Consumer,North,Punjab,Technology,Accessories,Headphones,7,0.1,24437.13,1298.49
ORD-11148,2024-09-06,Customer 126,Home Office,East,Odisha,Technology,Accessories,Headphones,2,0.0,5696.68,1317.86
ORD-11149,2024-11-09,Customer 016,Corporate,South,Karnataka,Technology,Laptops,Business Laptop,9,0.15,27867.88,5401.06
ORD-11150,2025-11-10,Customer 105,Consumer,East,Odisha,Office Supplies,Art,Pens,3,0.2,669.36,82.67
ORD-11151,2025-08-18,Customer 119,Home Office,East,Bihar,Technology,Accessories,Keyboard,9,0.2,18353.52,89.31
ORD-11152,2025-01-12,Customer 194,Consumer,West,Rajasthan,Furniture,Bookcases,Wooden Bookcase,2,0.0,4371.88,241.53
ORD-11153,2025-04-29,Customer 109,Corporate,South,Telangana,Furniture,Chairs,Office Chair,4,0.0,8977.0,-591.92
ORD-11154,2025-07-20,Customer 112,Corporate,South,Telangana,Furniture,Tables,Study Table,9,0.0,19340.28,518.91
ORD-11155,2025-06-27,Customer 176,Consumer,East,Bihar,Office Supplies,Art,Pens,10,0.0,32860.8,804.13
ORD-11156,2024-12-18,Customer 185,Consumer,Central,Chhattisgarh,Furniture,Bookcases,Metal Bookcase,8,0.05,17997.64,4566.88
ORD-11157,2025-03-11,Customer 002,Corporate,South,Telangana,Furniture,Tables,Study Table,6,0.0,12839.28,1147.54
ORD-11158,2026-02-02,Customer 041,Consumer,South,Karnataka,Furniture,Chairs,Ergonomic Chair,6,0.15,2876.91,255.27
ORD-11159,2025-07-17,Customer 110,Home Office,East,Bihar,Furniture,Chairs,Ergonomic Chair,1,0.05,4414.28,98.47
ORD-11160,2024-12-04,Customer 152,Consumer,East,Odisha,Furniture,Tables,Conference Table,9,0.2,19807.06,-140.0
ORD-11161,2024-12-26,Customer 151,Home Office,North,Haryana,Technology,Laptops,Gaming Laptop,5,0.0,14309.65,2960.36
ORD-11162,2025-12-20,Customer 001,Consumer,West,Gujarat,Furniture,Bookcases,Metal Bookcase,10,0.1,30380.67,-141.26
ORD-11163,2025-04-09,Customer 014,Consumer,South,Karnataka,Furniture,Chairs,Office Chair,3,0.0,7289.31,265.34
ORD-11164,2024-10-04,Customer 101,Corporate,Central,Chhattisgarh,Office Supplies,Art,Pens,6,0.0,9495.24,63.41
ORD-11165,2024-11-09,Customer 216,Consumer,West,Rajasthan,Office Supplies,Storage,Storage Box,9,0.0,14878.44,3540.81
ORD-11166,2024-09-14,Customer 065,Home Office,South,Telangana,Office Supplies,Art,Markers,7,0.1,17932.19,3052.7
ORD-11167,2024-08-24,Customer 198,Home Office,North,Haryana,Office Supplies,Art,Pens,3,0.05,638.26,145.48
ORD-11168,2024-05-03,Customer 051,Corporate,East,Bihar,Office Supplies,Paper,A4 Paper,7,0.2,10828.22,3014.12
ORD-11169,2026-01-08,Customer 129,Consumer,East,Bihar,Technology,Phones,Feature Phone,6,0.05,3198.44,798.62
ORD-11170,2024-07-16,Customer 071,Home Office,Central,Chhattisgarh,Technology,Accessories,Keyboard,8,0.2,13130.5,2278.6
ORD-11171,2024-11-19,Customer 192,Home Office,North,Haryana,Technology,Accessories,Keyboard,10,0.1,28781.82,-502.03
ORD-11172,2024-05-02,Customer 046,Consumer,Central,Madhya Pradesh,Technology,Laptops,Gaming Laptop,10,0.0,44819.0,7799.86
ORD-11173,2026-01-30,Customer 219,Consumer,North,Punjab,Technology,Phones,Feature Phone,1,0.15,1393.8,27.73
ORD-11174,2025-07-02,Customer 094,Home Office,Central,Madhya Pradesh,Office Supplies,Art,Pens,3,0.15,11572.03,2082.6
ORD-11175,2026-02-19,Customer 069,Consumer,North,Haryana,Office Supplies,Storage,File Cabinet,2,0.15,1777.2,-47.8
ORD-11176,2025-12-07,Customer 215,Consumer,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,9,0.2,15158.38,2862.78
ORD-11177,2024-07-08,Customer 119,Consumer,East,Odisha,Furniture,Tables,Study Table,6,0.2,11446.27,-560.93
ORD-11178,2024-07-15,Customer 197,Consumer,North,Delhi,Technology,Accessories,Headphones,3,0.2,3973.82,1063.69
ORD-11179,2024-08-09,Customer 175,Home Office,North,Delhi,Furniture,Tables,Conference Table,2,0.0,8796.54,270.95
ORD-11180,2026-01-26,Customer 036,Home Office,South,Telangana,Furniture,Chairs,Ergonomic Chair,1,0.05,1860.69,-29.62
ORD-11181,2025-05-10,Customer 113,Corporate,East,Odisha,Technology,Phones,Feature Phone,4,0.05,3677.83,49.16
ORD-11182,2024-10-10,Customer 162,Home Office,North,Punjab,Office Supplies,Art,Pens,6,0.15,19811.56,1622.22
ORD-11183,2026-01-11,Customer 166,Home Office,South,Karnataka,Furniture,Tables,Study Table,9,0.2,20784.17,1583.49
ORD-11184,2025-08-26,Customer 120,Corporate,East,West Bengal,Office Supplies,Art,Pens,2,0.0,5230.08,67.77
ORD-11185,2026-02-17,Customer 145,Corporate,North,Delhi,Furniture,Bookcases,Wooden Bookcase,8,0.15,5338.61,193.67
ORD-11186,2025-06-21,Customer 122,Corporate,Central,Madhya Pradesh,Office Supplies,Art,Markers,6,0.0,26158.26,-597.71
ORD-11187,2025-09-03,Customer 006,Corporate,East,Bihar,Technology,Phones,Feature Phone,5,0.15,3814.16,-49.52
ORD-11188,2024-10-16,Customer 096,Home Office,Central,Chhattisgarh,Furniture,Bookcases,Metal Bookcase,7,0.0,16943.5,185.14
ORD-11189,2024-04-12,Customer 130,Consumer,East,Odisha,Furniture,Tables,Conference Table,1,0.0,4856.75,945.81
ORD-11190,2026-05-02,Customer 077,Home Office,West,Gujarat,Office Supplies,Art,Pens,10,0.15,2039.32,-40.99
ORD-11191,2024-07-17,Customer 080,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Office Chair,6,0.0,23783.94,6405.42
ORD-11192,2024-10-30,Customer 078,Corporate,East,Odisha,Office Supplies,Paper,Notebook,1,0.0,3327.18,791.42
ORD-11193,2024-08-20,Customer 217,Corporate,North,Delhi,Technology,Phones,Feature Phone,2,0.0,7296.52,1214.85
ORD-11194,2025-01-04,Customer 121,Home Office,North,Punjab,Technology,Laptops,Gaming Laptop,8,0.1,20117.95,3451.45
ORD-11195,2024-07-02,Customer 084,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,7,0.0,5107.62,326.67
ORD-11196,2024-11-05,Customer 007,Consumer,West,Rajasthan,Office Supplies,Art,Markers,6,0.2,11965.06,3221.97
ORD-11197,2024-01-15,Customer 193,Corporate,Central,Madhya Pradesh,Technology,Laptops,Business Laptop,6,0.0,15342.78,2144.98
ORD-11198,2025-12-26,Customer 087,Corporate,North,Haryana,Technology,Phones,Feature Phone,4,0.05,1203.88,92.39
ORD-11199,2025-06-30,Customer 108,Consumer,South,Tamil Nadu,Technology,Laptops,Business Laptop,7,0.1,21475.69,-1448.8
ORD-11200,2024-05-09,Customer 026,Home Office,South,Tamil Nadu,Furniture,Bookcases,Wooden Bookcase,8,0.05,30783.95,5140.42
ORD-11201,2024-10-07,Customer 125,Home Office,West,Maharashtra,Technology,Laptops,Gaming Laptop,10,0.2,20673.28,1730.13
ORD-11202,2024-02-16,Customer 206,Corporate,West,Gujarat,Technology,Laptops,Business Laptop,5,0.0,18680.6,2565.01
ORD-11203,2024-02-25,Customer 109,Home Office,Central,Chhattisgarh,Office Supplies,Art,Pens,9,0.0,43755.03,8872.56
ORD-11204,2025-07-20,Customer 051,Home Office,West,Rajasthan,Technology,Phones,Smartphone,6,0.2,22781.71,3017.55
ORD-11205,2024-10-26,Customer 013,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,5,0.1,1328.58,113.85
ORD-11206,2025-12-15,Customer 107,Consumer,East,Odisha,Office Supplies,Storage,Storage Box,1,0.0,2759.47,70.55
ORD-11207,2024-05-09,Customer 190,Corporate,West,Gujarat,Office Supplies,Art,Markers,10,0.2,5178.0,-345.99
ORD-11208,2025-10-15,Customer 071,Corporate,South,Karnataka,Technology,Accessories,Headphones,3,0.2,8787.02,857.98
ORD-11209,2026-06-08,Customer 156,Home Office,West,Rajasthan,Furniture,Chairs,Ergonomic Chair,1,0.05,451.28,-29.88
ORD-11210,2026-02-09,Customer 103,Consumer,North,Punjab,Furniture,Bookcases,Wooden Bookcase,6,0.2,22293.41,640.15
ORD-11211,2025-05-17,Customer 078,Home Office,South,Telangana,Office Supplies,Art,Markers,7,0.0,33804.96,4243.27
ORD-11212,2024-04-15,Customer 177,Consumer,Central,Madhya Pradesh,Furniture,Chairs,Ergonomic Chair,10,0.1,21755.7,411.69
ORD-11213,2026-06-12,Customer 054,Consumer,East,Bihar,Furniture,Chairs,Ergonomic Chair,3,0.05,9756.18,-762.75
ORD-11214,2024-01-13,Customer 057,Consumer,West,Rajasthan,Technology,Laptops,Business Laptop,8,0.2,19427.14,670.96
ORD-11215,2025-08-10,Customer 118,Home Office,North,Haryana,Office Supplies,Paper,A4 Paper,10,0.2,12082.96,1683.81
ORD-11216,2024-10-18,Customer 082,Corporate,West,Rajasthan,Furniture,Tables,Conference Table,8,0.0,37251.04,1619.01
ORD-11217,2025-04-25,Customer 066,Corporate,West,Maharashtra,Office Supplies,Art,Pens,4,0.0,10831.92,1757.75
ORD-11218,2025-05-05,Customer 136,Corporate,North,Haryana,Furniture,Chairs,Ergonomic Chair,9,0.0,44336.16,-234.16
ORD-11219,2025-03-27,Customer 091,Home Office,East,Odisha,Office Supplies,Storage,Storage Box,1,0.15,734.32,-14.67
ORD-11220,2024-12-14,Customer 156,Consumer,West,Gujarat,Technology,Laptops,Business Laptop,4,0.15,6592.23,-214.83
ORD-11221,2024-07-07,Customer 189,Corporate,North,Punjab,Technology,Phones,Smartphone,10,0.0,15178.1,2976.04
ORD-11222,2024-02-22,Customer 171,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,10,0.05,13931.84,2046.58
ORD-11223,2024-09-15,Customer 074,Corporate,East,Bihar,Furniture,Bookcases,Metal Bookcase,4,0.1,15513.77,2985.75
ORD-11224,2026-06-01,Customer 175,Consumer,South,Karnataka,Office Supplies,Storage,File Cabinet,9,0.1,33747.35,5272.3
ORD-11225,2025-05-04,Customer 036,Home Office,West,Rajasthan,Furniture,Tables,Conference Table,7,0.0,7178.43,1025.05
ORD-11226,2024-04-26,Customer 161,Corporate,Central,Madhya Pradesh,Furniture,Bookcases,Metal Bookcase,1,0.0,1692.6,-33.98
ORD-11227,2026-04-21,Customer 042,Corporate,North,Punjab,Technology,Accessories,Mouse,7,0.0,19635.56,4439.82
ORD-11228,2024-03-07,Customer 008,Consumer,East,Bihar,Technology,Phones,Feature Phone,4,0.05,6389.13,-362.06
ORD-11229,2025-02-14,Customer 029,Home Office,Central,Chhattisgarh,Office Supplies,Paper,Notebook,4,0.1,14414.72,1442.59
ORD-11230,2025-05-18,Customer 134,Corporate,East,West Bengal,Technology,Laptops,Gaming Laptop,1,0.2,3014.54,493.4
ORD-11231,2024-03-16,Customer 113,Corporate,West,Maharashtra,Office Supplies,Storage,File Cabinet,10,0.15,27801.29,4929.59
ORD-11232,2025-08-13,Customer 113,Corporate,North,Punjab,Office Supplies,Art,Markers,6,0.15,10491.72,1537.42
ORD-11233,2025-10-06,Customer 063,Corporate,North,Delhi,Technology,Laptops,Gaming Laptop,3,0.2,4549.63,192.63
ORD-11234,2025-12-03,Customer 194,Corporate,South,Tamil Nadu,Technology,Laptops,Gaming Laptop,8,0.1,32443.63,6193.52
ORD-11235,2024-02-24,Customer 010,Consumer,East,Odisha,Furniture,Tables,Conference Table,8,0.15,23989.38,458.38
ORD-11236,2024-06-04,Customer 184,Consumer,South,Telangana,Office Supplies,Paper,A4 Paper,6,0.2,13734.43,341.14
ORD-11237,2024-06-01,Customer 156,Corporate,Central,Chhattisgarh,Office Supplies,Art,Pens,5,0.2,3427.04,-115.56
ORD-11238,2026-04-10,Customer 067,Corporate,West,Gujarat,Furniture,Chairs,Office Chair,4,0.0,11831.32,1541.91
ORD-11239,2025-07-30,Customer 081,Home Office,Central,Chhattisgarh,Office Supplies,Art,Markers,6,0.15,16599.84,3767.16
ORD-11240,2024-11-07,Customer 004,Home Office,East,Odisha,Office Supplies,Art,Markers,9,0.1,19942.69,4845.44
ORD-11241,2024-03-28,Customer 203,Consumer,North,Punjab,Technology,Laptops,Gaming Laptop,4,0.15,2840.46,568.33
ORD-11242,2024-09-11,Customer 171,Consumer,South,Tamil Nadu,Office Supplies,Storage,File Cabinet,9,0.2,32406.19,-229.73
ORD-11243,2024-05-01,Customer 138,Consumer,West,Rajasthan,Technology,Laptops,Gaming Laptop,5,0.15,11947.13,2685.45
ORD-11244,2025-07-25,Customer 167,Consumer,North,Punjab,Furniture,Bookcases,Wooden Bookcase,4,0.2,4335.2,-61.71
ORD-11245,2026-02-21,Customer 024,Home Office,South,Telangana,Furniture,Tables,Study Table,1,0.05,4654.0,552.48
ORD-11246,2025-03-02,Customer 149,Corporate,South,Telangana,Technology,Phones,Feature Phone,1,0.0,1117.89,146.27
ORD-11247,2025-09-12,Customer 122,Consumer,West,Maharashtra,Furniture,Chairs,Ergonomic Chair,2,0.0,2124.98,168.05
ORD-11248,2025-09-02,Customer 029,Home Office,North,Haryana,Furniture,Chairs,Ergonomic Chair,5,0.15,12281.27,917.56
ORD-11249,2026-03-20,Customer 105,Home Office,West,Rajasthan,Technology,Accessories,Mouse,10,0.0,38021.6,404.14
ORD-11250,2025-09-25,Customer 077,Corporate,East,Odisha,Furniture,Chairs,Ergonomic Chair,9,0.05,21102.0,5539.63
ORD-11251,2024-08-19,Customer 082,Home Office,Central,Madhya Pradesh,Office Supplies,Storage,Storage Box,8,0.0,5169.6,493.85
ORD-11252,2026-03-05,Customer 114,Corporate,West,Gujarat,Technology,Phones,Smartphone,7,0.0,23783.06,6019.64
ORD-11253,2025-06-19,Customer 136,Corporate,Central,Madhya Pradesh,Technology,Phones,Smartphone,4,0.05,6100.06,214.76
ORD-11254,2025-01-24,Customer 197,Corporate,North,Haryana,Office Supplies,Art,Markers,10,0.05,32226.38,-763.78
ORD-11255,2025-04-06,Customer 202,Corporate,South,Karnataka,Furniture,Bookcases,Wooden Bookcase,6,0.1,25854.44,4014.07
ORD-11256,2026-07-19,Customer 213,Home Office,East,West Bengal,Office Supplies,Storage,Storage Box,6,0.05,4619.45,838.96
ORD-11257,2025-03-29,Customer 105,Corporate,East,Odisha,Office Supplies,Storage,Storage Box,7,0.1,805.14,-48.38
ORD-11258,2024-10-31,Customer 096,Consumer,South,Tamil Nadu,Office Supplies,Paper,A4 Paper,4,0.05,12707.47,332.01
ORD-11259,2026-05-30,Customer 028,Consumer,East,Odisha,Office Supplies,Storage,File Cabinet,4,0.1,11253.67,2569.27
ORD-11260,2025-08-25,Customer 100,Home Office,South,Karnataka,Office Supplies,Art,Pens,10,0.0,24023.7,4834.58
ORD-11261,2025-03-15,Customer 138,Corporate,West,Maharashtra,Office Supplies,Art,Pens,1,0.2,477.65,20.72
ORD-11262,2024-11-08,Customer 039,Consumer,West,Gujarat,Technology,Laptops,Gaming Laptop,2,0.2,2704.43,186.5
ORD-11263,2025-08-05,Customer 170,Corporate,Central,Chhattisgarh,Furniture,Chairs,Office Chair,8,0.15,8850.95,1033.53
ORD-11264,2025-09-27,Customer 081,Corporate,Central,Chhattisgarh,Furniture,Chairs,Office Chair,2,0.2,6986.48,1230.35
ORD-11265,2024-03-02,Customer 174,Home Office,West,Rajasthan,Technology,Phones,Feature Phone,8,0.05,9238.86,368.49
ORD-11266,2025-09-16,Customer 207,Corporate,East,Odisha,Furniture,Bookcases,Wooden Bookcase,3,0.1,1846.88,136.37
